Running on Cartesius 

[1;31mtime	Thu Jan  8 12:02:52 CET 2015[0;39m
mat_name\tp\tn\tk\ttime_init\ttime_mv\ttime_ip\ttime_done\ttime_total
randmat_2048_0_2.mtx-P8	8	2048	2	0.477331	0.000735	0.000394	0.478460	0.478555
randmat_2048_0_2.mtx-P16	16	2048	2	0.470151	0.000672	0.000614	0.471438	0.471574
randmat_2048_0_2.mtx-P32	32	2048	2	0.604197	0.001840	0.003431	0.609469	0.610027
randmat_2048_0_2.mtx-P64	64	2048	2	1.214266	0.002619	0.004647	1.221534	1.222198
randmat_4096_0_01.mtx-P1	1	4096	3	0.116973	0.001943	0.000100	0.119055	0.119176
randmat_4096_0_01.mtx-P2	2	4096	3	0.116097	0.002277	0.000277	0.118689	0.118832
randmat_4096_0_01.mtx-P4	4	4096	3	0.106497	0.001284	0.000620	0.108404	0.108516
randmat_4096_0_01.mtx-P8	8	4096	3	0.103387	0.001095	0.000610	0.105099	0.105227
randmat_4096_0_01.mtx-P16	16	4096	3	0.104202	0.001255	0.000926	0.106386	0.106568
randmat_4096_0_01.mtx-P32	32	4096	3	0.258476	0.003812	0.005311	0.267603	0.268109
randmat_4096_0_01.mtx-P64	64	4096	3	0.840183	0.005352	0.008371	0.853910	0.854720
randmat_4096_0_02.mtx-P1	1	4096	2	0.227788	0.001803	0.000069	0.229685	0.229807
randmat_4096_0_02.mtx-P2	2	4096	2	0.216932	0.001697	0.000168	0.218813	0.218934
randmat_4096_0_02.mtx-P4	4	4096	2	0.211390	0.001065	0.000237	0.212701	0.212816
randmat_4096_0_02.mtx-P8	8	4096	2	0.197109	0.000776	0.000418	0.198307	0.198440
randmat_4096_0_02.mtx-P16	16	4096	2	0.194879	0.000862	0.000563	0.196308	0.196474
randmat_4096_0_02.mtx-P32	32	4096	2	0.351496	0.002507	0.003659	0.357666	0.358191
randmat_4096_0_02.mtx-P64	64	4096	2	0.946886	0.003745	0.005662	0.956294	0.957110
randmat_4096_0_03.mtx-P1	1	4096	2	0.334821	0.002304	0.000069	0.337220	0.337342
randmat_4096_0_03.mtx-P2	2	4096	2	0.320933	0.002079	0.000180	0.323218	0.323363
randmat_4096_0_03.mtx-P4	4	4096	2	0.301578	0.001110	0.000321	0.303014	0.303133
randmat_4096_0_03.mtx-P8	8	4096	2	0.290147	0.000844	0.000418	0.291413	0.291542
randmat_4096_0_03.mtx-P16	16	4096	2	0.287944	0.000947	0.000571	0.289467	0.289636
randmat_4096_0_03.mtx-P32	32	4096	2	0.448004	0.002498	0.003626	0.454129	0.454657
randmat_4096_0_03.mtx-P64	64	4096	2	1.018224	0.003888	0.005596	1.027709	1.028520
